,id,identifier,title,relation,type,subject,language,format,rights,preview
5379,oai:dasi.cnr.it:epi:5448,"['DASI:epi-5448', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5448']","['TC 1298', 'CSAI I, 189']",DASI:obj-5448,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1496&sessId=&size=med
5380,oai:dasi.cnr.it:epi:5449,"['DASI:epi-5449', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5449']","['TC 1303', 'CSAI I, 190']",DASI:obj-5449,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=166&sessId=&size=med
5381,oai:dasi.cnr.it:epi:5450,"['DASI:epi-5450', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5450']","['TC 1304', 'CSAI I, 1006']",DASI:obj-5450,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3340&sessId=&size=med
5382,oai:dasi.cnr.it:epi:5451,"['DASI:epi-5451', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5451']","['TC 1306', 'CSAI I, 1007']",DASI:obj-5451,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4407&sessId=&size=med
5383,oai:dasi.cnr.it:epi:5452,"['DASI:epi-5452', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5452']","['TC 1314', 'CSAI I, 1008']",DASI:obj-5452,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2518&sessId=&size=med
5384,oai:dasi.cnr.it:epi:5453,"['DASI:epi-5453', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5453']","['TC 1315', 'CSAI I, 1009']",DASI:obj-5453,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3602&sessId=&size=med
5385,oai:dasi.cnr.it:epi:5454,"['DASI:epi-5454', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5454']",TC 1331,DASI:obj-5454,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3246&sessId=&size=med
5386,oai:dasi.cnr.it:epi:5455,"['DASI:epi-5455', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5455']",TC 1335,DASI:obj-5455,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5447&sessId=&size=med
5387,oai:dasi.cnr.it:epi:5456,"['DASI:epi-5456', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5456']",TC 1339,DASI:obj-5456,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4239&sessId=&size=med
5388,oai:dasi.cnr.it:epi:5457,"['DASI:epi-5457', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5457']","['TC 1342', 'CSAI I, 1010']",DASI:obj-5457,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2364&sessId=&size=med
5389,oai:dasi.cnr.it:epi:5458,"['DASI:epi-5458', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5458']","['TC 1344', 'CSAI I, 1011']",DASI:obj-5458,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3559&sessId=&size=med
5390,oai:dasi.cnr.it:epi:5459,"['DASI:epi-5459', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5459']",TC 1345,DASI:obj-5459,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=747&sessId=&size=med
5391,oai:dasi.cnr.it:epi:5460,"['DASI:epi-5460', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5460']","['TC 1355', 'CSAI I, 1012']",DASI:obj-5460,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,
5392,oai:dasi.cnr.it:epi:5461,"['DASI:epi-5461', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5461']","['TC 1360', 'CSAI I, 1013']",DASI:obj-5461,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4240&sessId=&size=med
5393,oai:dasi.cnr.it:epi:5462,"['DASI:epi-5462', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5462']","['TC 1365', 'CSAI I, 1014']",DASI:obj-5462,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1956&sessId=&size=med
5394,oai:dasi.cnr.it:epi:5463,"['DASI:epi-5463', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5463']","['TC 1387', 'CSAI I, 1015']",DASI:obj-5463,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,
5395,oai:dasi.cnr.it:epi:5464,"['DASI:epi-5464', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5464']","['TC 1389', 'CSAI I, 1016']",DASI:obj-5464,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2589&sessId=&size=med
5396,oai:dasi.cnr.it:epi:5465,"['DASI:epi-5465', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5465']",TC 1395,DASI:obj-5465,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=634&sessId=&size=med
5397,oai:dasi.cnr.it:epi:5466,"['DASI:epi-5466', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5466']","['TC 1507', 'CSAI I, 1017']",DASI:obj-5466,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3692&sessId=&size=med
5398,oai:dasi.cnr.it:epi:5467,"['DASI:epi-5467', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5467']","['TC 1535', 'CSAI I, 1018']",DASI:obj-5467,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3308&sessId=&size=med
5399,oai:dasi.cnr.it:epi:5468,"['DASI:epi-5468', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5468']","['TC 1541', 'CSAI I, 1019']",DASI:obj-5468,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5124&sessId=&size=med
5400,oai:dasi.cnr.it:epi:5469,"['DASI:epi-5469', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5469']","['TC 1557', 'CSAI I, 1020']",DASI:obj-5469,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5138&sessId=&size=med
5401,oai:dasi.cnr.it:epi:5470,"['DASI:epi-5470', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5470']",TC 1559,DASI:obj-5470,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2772&sessId=&size=med
5402,oai:dasi.cnr.it:epi:5471,"['DASI:epi-5471', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5471']","['TC 1587', 'C 10', 'CSAI I, 1021']",DASI:obj-5471,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2461&sessId=&size=med
5403,oai:dasi.cnr.it:epi:5472,"['DASI:epi-5472', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5472']",TC 1608,DASI:obj-5472,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3983&sessId=&size=med
5404,oai:dasi.cnr.it:epi:5473,"['DASI:epi-5473', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5473']",TC 1620,DASI:obj-5473,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4315&sessId=&size=med
5405,oai:dasi.cnr.it:epi:5474,"['DASI:epi-5474', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5474']","['TC 1690', 'CSAI I, 1022']",DASI:obj-5474,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,
5406,oai:dasi.cnr.it:epi:5475,"['DASI:epi-5475', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5475']","['TC 1728', 'CSAI I, 1023']",DASI:obj-5475,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=210&sessId=&size=med
5407,oai:dasi.cnr.it:epi:5476,"['DASI:epi-5476', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5476']","['TC 1743', 'CSAI I, 1024']",DASI:obj-5476,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=438&sessId=&size=med
5408,oai:dasi.cnr.it:epi:5477,"['DASI:epi-5477', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5477']","['TC 1744', 'CSAI I, 1025']",DASI:obj-5477,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1216&sessId=&size=med
5409,oai:dasi.cnr.it:epi:5478,"['DASI:epi-5478', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5478']",TC 1748,DASI:obj-5478,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=585&sessId=&size=med
5410,oai:dasi.cnr.it:epi:5479,"['DASI:epi-5479', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5479']","['TC 1758', 'CSAI I, 1026']",DASI:obj-5479,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=111&sessId=&size=med
5411,oai:dasi.cnr.it:epi:5480,"['DASI:epi-5480', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5480']","['TC 1768', 'CSAI I, 1027']",DASI:obj-5480,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4250&sessId=&size=med
5412,oai:dasi.cnr.it:epi:5481,"['DASI:epi-5481', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5481']","['TC 1773', 'CSAI I, 1028']",DASI:obj-5481,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1113&sessId=&size=med
5413,oai:dasi.cnr.it:epi:5482,"['DASI:epi-5482', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5482']","['TC 1781', 'CSAI I, 1029']",DASI:obj-5482,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1683&sessId=&size=med
5414,oai:dasi.cnr.it:epi:5483,"['DASI:epi-5483', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5483']","['TC 1817', 'CSAI I, 1030']",DASI:obj-5483,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4193&sessId=&size=med
5415,oai:dasi.cnr.it:epi:5484,"['DASI:epi-5484', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5484']","['TC 1835', 'CSAI I, 1031']",DASI:obj-5484,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3149&sessId=&size=med
5416,oai:dasi.cnr.it:epi:5485,"['DASI:epi-5485', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5485']","['TC 1868', 'CSAI I, 1032']",DASI:obj-5485,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=592&sessId=&size=med
5417,oai:dasi.cnr.it:epi:5486,"['DASI:epi-5486', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5486']","['TC 1871', 'CSAI I, 1033']",DASI:obj-5486,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1062&sessId=&size=med
5418,oai:dasi.cnr.it:epi:5487,"['DASI:epi-5487', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5487']","['TC 1872', 'CSAI I, 1034']",DASI:obj-5487,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=616&sessId=&size=med
5419,oai:dasi.cnr.it:epi:5488,"['DASI:epi-5488', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5488']","['TC 1873', 'CSAI I, 1035']",DASI:obj-5488,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4453&sessId=&size=med
5420,oai:dasi.cnr.it:epi:5489,"['DASI:epi-5489', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5489']","['TC 1884', 'E 66', 'CSAI I, 1036']",DASI:obj-5489,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2126&sessId=&size=med
5421,oai:dasi.cnr.it:epi:5490,"['DASI:epi-5490', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5490']","['TC 1900', 'CSAI I, 1037']",DASI:obj-5490,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1539&sessId=&size=med
5422,oai:dasi.cnr.it:epi:5491,"['DASI:epi-5491', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5491']","['TC 1948', 'CSAI I, 1038']",DASI:obj-5491,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1079&sessId=&size=med
5423,oai:dasi.cnr.it:epi:5492,"['DASI:epi-5492', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5492']","['TC 1983', 'CSAI I, 1039']",DASI:obj-5492,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,
5424,oai:dasi.cnr.it:epi:5493,"['DASI:epi-5493', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5493']","['TC 1996', 'CSAI I, 1040']",DASI:obj-5493,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3629&sessId=&size=med
5425,oai:dasi.cnr.it:epi:5494,"['DASI:epi-5494', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5494']","['TC 2064', 'C 11', 'CSAI I, 1041']",DASI:obj-5494,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1510&sessId=&size=med
5426,oai:dasi.cnr.it:epi:5495,"['DASI:epi-5495', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5495']","['TC 2066', 'CSAI I, 1042']",DASI:obj-5495,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=840&sessId=&size=med
5427,oai:dasi.cnr.it:epi:5496,"['DASI:epi-5496', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5496']","['TC 2091', 'CSAI I, 1043']",DASI:obj-5496,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=506&sessId=&size=med
5428,oai:dasi.cnr.it:epi:5497,"['DASI:epi-5497', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5497']","['TC 2159', 'CSAI I, 1044']",DASI:obj-5497,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3917&sessId=&size=med
5429,oai:dasi.cnr.it:epi:5498,"['DASI:epi-5498', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5498']",TC 2160,DASI:obj-5498,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=74&sessId=&size=med
5430,oai:dasi.cnr.it:epi:5499,"['DASI:epi-5499', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5499']","['TC 2162', 'CSAI I, 1045']",DASI:obj-5499,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5614&sessId=&size=med
5431,oai:dasi.cnr.it:epi:5500,"['DASI:epi-5500', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5500']","['TC 2276', 'CSAI I, 1046']",DASI:obj-5500,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2639&sessId=&size=med
5432,oai:dasi.cnr.it:epi:5501,"['DASI:epi-5501', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5501']","['TC 2277', 'CSAI I, 1047']",DASI:obj-5501,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5011&sessId=&size=med
5433,oai:dasi.cnr.it:epi:5502,"['DASI:epi-5502', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5502']","['TC 2279', 'CSAI I, 1048']",DASI:obj-5502,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1590&sessId=&size=med
5434,oai:dasi.cnr.it:epi:5503,"['DASI:epi-5503', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5503']",TC 2501,DASI:obj-5503,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5025&sessId=&size=med
5435,oai:dasi.cnr.it:epi:5504,"['DASI:epi-5504', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5504']","['TC 2539', 'CSAI I, 1049']",DASI:obj-5504,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2508&sessId=&size=med
5436,oai:dasi.cnr.it:epi:5505,"['DASI:epi-5505', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5505']","['TC 3001', 'CSAI I, 1050']",DASI:obj-5505,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4253&sessId=&size=med
5437,oai:dasi.cnr.it:epi:5506,"['DASI:epi-5506', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5506']","['TC 3002', 'CSAI I, 1051']",DASI:obj-5506,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3678&sessId=&size=med
5438,oai:dasi.cnr.it:epi:5507,"['DASI:epi-5507', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5507']","['TC 3003', 'CSAI I, 1052']",DASI:obj-5507,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2706&sessId=&size=med
5439,oai:dasi.cnr.it:epi:5508,"['DASI:epi-5508', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5508']","['TC 3004', 'CSAI I, 1053']",DASI:obj-5508,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4292&sessId=&size=med
5440,oai:dasi.cnr.it:epi:5509,"['DASI:epi-5509', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=5509']","['TC 3005', 'CSAI I, 1054']",DASI:obj-5509,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1232&sessId=&size=med
