id,identifier,date,format,language,title,type,relation,creator,description
oai:N/A:Manchester~18~18~2996~219128,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2996~219128', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6835/escholar007192_0000.jpg', 'escholar007192']",۱۳۳۲-‎مرداد-‎۲۱,PDF,"['ira', 'Persian']","['آپادانا - پان ایرانیسم', 'Āpādānā (Pān Īrānīst) (۱۴۳)', 'Apadana (Pan-Iranist) (143)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,,
oai:N/A:Manchester~18~18~2997~219131,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2997~219131', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6835/escholar007193_0000.jpg', 'escholar007193']",۱۳۳۲-‎مرداد-‎۲۲,PDF,"['ira', 'Persian']","['آپادانا - پان ایرانیسم', 'Āpādānā (Pān Īrānīst) (۱۴۴)', 'Apadana (Pan-Iranist) (144)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,,
oai:N/A:Manchester~18~18~2998~219130,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2998~219130', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6835/escholar007194_0000.jpg', 'escholar007194']",۱۳۳۲-‎مرداد-‎۲۵,PDF,"['ira', 'Persian']","['آپادانا - پان ایرانیسم', 'Āpādānā (Pān Īrānīst) (۱۴۵)', 'Apadana (Pan-Iranist) (145)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,,
oai:N/A:Manchester~18~18~2999~219132,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2999~219132', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6835/escholar007195_0000.jpg', 'escholar007195']",۱۳۳۲-‎مرداد-‎۲۶,PDF,"['ira', 'Persian']","['آپادانا - پان ایرانیسم', 'Āpādānā (Pān Īrānīst) (۱۴۶)', 'Apadana (Pan-Iranist) (146)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,,
oai:N/A:Manchester~18~18~3000~219134,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~3000~219134', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6835/escholar007196_0000.jpg', 'escholar007196']",۱۳۳۲-‎مرداد-‎۲۷,PDF,"['ira', 'Persian']","['آپادانا - پان ایرانیسم', 'Āpādānā (Pān Īrānīst) (۱۴۷)', 'Apadana (Pan-Iranist) (147)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,,
oai:N/A:Manchester~18~18~3001~219135,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~3001~219135', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6835/escholar007197_0000.jpg', 'escholar007197']",۱۳۳۲-‎مرداد-‎۲۸,PDF,"['ira', 'Persian']","['آپادانا - پان ایرانیسم', 'Āpādānā (Pān Īrānīst) (۱۴۸)', 'Apadana (Pan-Iranist) (148)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,,
oai:N/A:Manchester~18~18~2~223652,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2~223652', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000050_0000.jpg', 'uk-ac-man-scw:15m2674']",۱۳۵۷-‎دی-‎۱۹,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۵۹)', 'Ayandigan (3259)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~6~223654,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~6~223654', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000051_0000.jpg', 'uk-ac-man-scw:15m2675']",۱۳۵۷-‎دی-‎۲۰,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۰).', 'Ayandigan (3260)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~5~223655,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~5~223655', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000052_0000.jpg', '15m2676']",۱۳۵۷-‎دی-‎۲۱,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۱)', 'Ayandigan (3261)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~4~223656,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~4~223656', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000053_0000.jpg', 'uk-ac-man-scw:15m2677']",۱۳۵۷-‎دی-‎۲۳,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۲).', 'Ayandigan (3262)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~3~223657,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~3~223657', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000054_0000.jpg', 'uk-ac-man-scw:15m2678']",۱۳۵۷-‎دی-‎۲۴,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۳).', 'Ayandigan (3263)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~7~223660,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~7~223660', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000055_0000.jpg', '15m2679']",۱۳۵۷-‎دی-‎۲۵,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۴).', 'Ayandigan (3264)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~8~223663,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~8~223663', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000056_0000.jpg', '15m2680']",۱۳۵۷-‎دی-‎۲۶,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۵).', 'Ayandigan (3265)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~9~223664,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~9~223664', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000057_0000.jpg', '15m2681']",۱۳۵۷-‎دی-‎۲۷,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۶).', 'Ayandigan (3266)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~10~223653,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~10~223653', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000058_0000.jpg', '15m2682']",۱۳۵۷-‎دی-‎۲۸,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۷).', 'Ayandigan (3267)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~11~223688,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~11~223688', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000059_0000.jpg', '15m2683']",۱۳۵۷-‎دی-‎۳۰,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۸).', 'Ayandigan (3268)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~12~223685,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~12~223685', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000060_0000.jpg', '15m2684']",۱۳۵۷-‎بهمن-‎۱,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۶۹).', 'Ayandigan (3269)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~13~223686,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~13~223686', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000061_0000.jpg', '15m2685']",۱۳۵۷-‎بهمن-‎۲,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۰).', 'Ayandigan (3270)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~14~223687,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~14~223687', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000062_0000.jpg', '15m2686']",۱۳۵۷-‎بهمن-‎۳,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۱).', 'Ayandigan (3271)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~15~223689,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~15~223689', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000063_0000.jpg', '15m2687']",۱۳۵۷-‎بهمن-‎۴,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۲).', 'Ayandigan (3272)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~16~223690,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~16~223690', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000064_0000.jpg', '15m2688']",۱۳۵۷-‎بهمن-‎۵,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۳).', 'Ayandigan (3273)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~17~223692,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~17~223692', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000065_0000.jpg', '15m2689']",۱۳۵۷-‎بهمن-‎۸,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۴).', 'Ayandigan (3274)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~18~223693,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~18~223693', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000066_0000.jpg', '15m2690']",۱۳۵۷-‎بهمن-‎۹,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۵).', 'Ayandigan (3275)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~19~223694,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~19~223694', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000067_0000.jpg', '15m2691']",۱۳۵۷-‎بهمن-‎۱۰,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۶).', 'Ayandigan (3276)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~20~223695,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~20~223695', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000068_0000.jpg', '15m2692']",۱۳۵۷-‎بهمن-‎۱۱,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۷).', 'Ayandigan (3277)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~21~223696,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~21~223696', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000069_0000.jpg', '15m2693']",۱۳۵۷-‎بهمن-‎۱۲,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۸).', 'Ayandigan (3278)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~22~223697,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~22~223697', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000070_0000.jpg', '15m2694']",۱۳۵۷-‎بهمن-‎۱۴,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۷۹).', 'Ayandigan (3279)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~23~223698,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~23~223698', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000071_0000.jpg', '15m2695']",۱۳۵۷-‎بهمن-‎۱۵,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۸۰).', 'Ayandigan (3280)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~24~223699,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~24~223699', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000072_0000.jpg', '15m2696']",۱۳۵۷-‎بهمن-‎۱۶,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۸۱).', 'Ayandigan (3281)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~25~223700,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~25~223700', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000073_0000.jpg', '15m2697']",۱۳۵۷-‎بهمن-‎۱۷,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۸۲).', 'Ayandigan (3282)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~26~223777,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~26~223777', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000074_0000.jpg', '15m2698']",۱۳۵۷-‎بهمن-‎۱۸,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۸۳).', 'Ayandigan (3283)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~27~223778,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~27~223778', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000075_0000.jpg', '15m2699']",۱۳۵۷-‎بهمن-‎۱۹,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۸۴).', 'Ayandigan (3284)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~28~223779,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~28~223779', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000076_0000.jpg', '15m2700']",۱۳۵۷-‎بهمن-‎۲۱,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۸۵).', 'Ayandigan (3285)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~29~223780,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~29~223780', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000077_0000.jpg', '15m2701']",۱۳۵۷-‎بهمن-‎۲۲,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۸۶).', 'Ayandigan (3286)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
oai:N/A:Manchester~18~18~30~223781,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~30~223781', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7103/escholar000078_0000.jpg', '15m2702']",۱۳۵۷-‎بهمن-‎۲۳,PDF,"['ira', 'Persian']","['آیندگان', 'Āyandigān. (۳۲۸۷).', 'Ayandigan (3287)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات آیندگان,
